what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1430733798020
error,log,,,"Core exception while retrieving the content description",1430733798021
error,log,,,"Core exception while retrieving the content description",1430733798022
error,log,,,"Core exception while retrieving the content description",1430733798023
error,log,,,"Core exception while retrieving the content description",1430733798025
error,log,,,"Core exception while retrieving the content description",1430733798026
error,log,,,"Core exception while retrieving the content description",1430733798028
error,log,,,"Core exception while retrieving the content description",1430733798029
error,log,,,"Core exception while retrieving the content description",1430733798030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733800031
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430733801007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1430733803385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733803692
error,log,,,"Problems occurred refreshing the selected resources.",1430733804263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733804278
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1430733804285
closed,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1430733804386
closed,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1430733804398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733804542
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430733804568
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430733804590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733813435
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430733814402
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1430733815725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733816361
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733817303
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733820095
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430733821710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733826964
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1430733827715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733827842
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733828686
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733829094
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733829390
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733829890
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733829923
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733829956
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733829989
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733830022
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733830059
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733830088
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733830121
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733830154
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733830191
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733830220
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1430733830253
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430733830983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1430733832654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733840709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733873870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733902436
closed,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1430733905255
closed,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1430733905268
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733905905
error,log,,,"Internal Error",1430733906016
error,log,,,"Problems encountered while deleting resources.",1430733906016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733908119
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1430733908130
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733908274
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1430733908275
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733908276
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733908295
error,log,,,"Errors occurred during the build.",1430733908340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733908369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733910423
activated,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1430733911743
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430733911849
closed,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1430733911849
opened,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1430733912826
activated,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1430733912915
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430733912915
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430733913654
closed,editor,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.editors.CommonXmlEditor",1430733913654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733921953
error,log,,,"Internal Error",1430733923727
error,log,,,"Problems encountered while deleting resources.",1430733923728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733925604
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1430733925613
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733925619
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733926673
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1430733926674
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733926675
error,log,,,"Errors occurred during the build.",1430733926678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733926703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733928412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733931933
error,log,,,"Internal Error",1430733934451
error,log,,,"Problems encountered while deleting resources.",1430733934452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733937775
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1430733937782
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733937905
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1430733937906
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733937907
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733937910
error,log,,,"Errors occurred during the build.",1430733937912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733937935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733938984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733949745
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733951054
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1430733951056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733955833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1430733955866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733961325
error,log,,,"Failed to load properties file for project 'google-play-services_lib'",1430733964446
error,log,,,"Failed to call IFileListener.fileChanged",1430733964447
error,log,,,"Failed to load properties file for project 'google-play-services_lib'",1430733964448
error,log,,,"Internal Error",1430733964471
error,log,,,"Problems encountered while deleting resources.",1430733964471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733965790
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1430733965796
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733966593
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1430733966594
error,log,,,"Failed to load properties file for project 'BigDiscounts'",1430733966594
error,log,,,"Failed to load properties file for project 'google-play-services_lib'",1430733967321
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1430733967321
error,log,,,"Failed to load properties file for project 'google-play-services_lib'",1430733967322
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: google-play-services_lib",1430733967325
error,log,,,"Failed to load properties file for project 'google-play-services_lib'",1430733967326
error,log,,,"Errors occurred during the build.",1430733967332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733967366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733968951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1430733975245
error,log,,,"Failed to load properties file for project 'google-play-services_lib'",1430733975399
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1430733975400
error,log,,,"Failed to load properties file for project 'google-play-services_lib'",1430733975401
error,log,,,"Errors occurred during the build.",1430733975404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733975423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733976647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733978265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733994043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733994059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733995118
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430733995308
error,log,,,"Problems saving workspace",1430733996429
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1430733997029
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1430733997047
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1430733997057
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1430733997094
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1430733997097
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1430733997098
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1430733997111
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1430733997125
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1430733997126
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1430734024929
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1430734024930
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1430734024930
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1430734024930
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1430734024931
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1430734024931
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1430734024932
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1430734024932
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1430734024941
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1430734024942
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1430734024942
